Date,Money Supply,S&P 500,DOW,NASDAQ
2001-11-01,0.18384546115116485,-0.010290573205250089,-0.02488822788569914,-0.2580229180597894
2002-02-01,0.20657449357327917,0.03296443378331299,0.05885087172992211,-0.19644826977640306
2002-03-01,0.2092030211322991,0.04384062714159199,0.1189322699868401,-0.23695299475971465
2002-04-01,0.2092692865329467,0.060597684967082496,0.11813049049536999,-0.2145988663541783
2002-05-01,0.2150343763892848,-0.007611260436404576,0.07868319983305583,-0.2836958207058939
2002-07-01,0.22996618000186894,-0.14136119149474055,-0.04494703266337148,-0.38588345544950575
2002-08-01,0.239331689960058,-0.23679467935454626,-0.12345504173318345,-0.4320999066286207
2002-10-01,0.25457273210899756,-0.2784489104939262,-0.19736323144771067,-0.456843253835016
2002-11-01,0.2656390540171405,-0.21820978527573326,-0.12202068946110556,-0.40197335081154006
2003-04-01,0.2983520734701543,-0.2664374151149499,-0.1803032902225499,-0.4066024622382043
2003-05-01,0.311693507467197,-0.20079425227823847,-0.13027146900076325,-0.3602142859577776
2003-07-01,0.3301152888472197,-0.1258416128718099,-0.053907178798566976,-0.29765781807341324
2003-08-01,0.3429486881059643,-0.1283052182567229,-0.03919660767422385,-0.26947623568640694
2003-10-01,0.3347538668925491,-0.08509562334898778,0.0018334165296936685,-0.22593645619512917
2003-12-01,0.3355048747665547,-0.026162095454596822,0.05778226627132299,-0.167113142687107
2004-03-01,0.3538383022790472,0.07130358302225707,0.15918784809104183,-0.14173515923673344
2004-04-01,0.36291666216776347,0.04428339492966401,0.11951408075418929,-0.15770932681310126
2004-06-01,0.38038863947183754,0.03182913176261581,0.09729854120806543,-0.16675849302135448
2004-07-01,0.3834147594347429,0.04061636940281206,0.11441575239690271,-0.15750773647677882
2004-09-01,0.3968445472993158,0.014470363866155815,0.0928484047123894,-0.2191570478476919
2004-10-01,0.4030734949601867,0.04352274257579681,0.09599695112451001,-0.18489042382724796
2004-11-01,0.4089269386840548,0.04239879357530658,0.07800116662927283,-0.1708276312915674
2004-12-01,0.41301330505732115,0.11149327455493743,0.1477442680764226,-0.11170939858781412
2005-02-01,0.4162382212221693,0.10926808259437115,0.14276178123657263,-0.1376660209665207
2005-03-01,0.4182261832415962,0.13310942502901213,0.17895379509991444,-0.13671406660055338
2005-04-01,0.4213627455389142,0.09054695227307448,0.12354510524296032,-0.16898345302965437
2005-06-01,0.4323628020464097,0.12381130147950209,0.14249235208927669,-0.13051329718144913
2005-07-01,0.4393427575812865,0.11497865175847799,0.11041726766022057,-0.14189568487491624
2005-08-01,0.4465656862518708,0.16142385742519985,0.15203040422157063,-0.09037442132701907
2005-09-01,0.454119941925693,0.14580210162040652,0.13074680317527243,-0.10809943830589129
2005-11-01,0.46527461770136613,0.12442436457067853,0.12386659799359866,-0.1207361658698092
2005-12-01,0.47117223835899924,0.19471091267204163,0.18970102441983144,-0.06357410605925927
2006-02-01,0.4859052457696408,0.2149079356202446,0.1950870041855839,-0.04737594922031103
2006-03-01,0.4890859850007239,0.2248758873619659,0.2080482382376287,-0.04585282223476348
2006-05-01,0.4988049104290332,0.24071335055069173,0.24576311249873042,-0.0495299792954604
2006-06-01,0.5072206163112736,0.21859766718751047,0.23495861321513692,-0.08123565941373365
2006-08-01,0.523168489400454,0.20180655030139907,0.21744571864089865,-0.14017096755304626
2006-09-01,0.529154463925617,0.24732080831114933,0.26149413024858104,-0.0912031815985671
2006-11-01,0.5476866876400525,0.3118059630867496,0.33527736731508695,-0.03849477495899322
2006-12-01,0.5572068168664189,0.3446161914848985,0.35650760316795915,-0.009055119547159507
2007-02-01,0.5690683235823327,0.4005071099638212,0.4189253556248592,0.011540693147119791
2007-03-01,0.5765121369217424,0.3519502425386024,0.3617412968939356,-0.012414958485867383
2007-05-01,0.5955523953744756,0.44632789951915963,0.4791186906289628,0.03511556303372008
2007-06-01,0.6028857663794726,0.503138412634847,0.5483593783038604,0.06587302194040245
2007-08-01,0.6264541605431225,0.4230655611150742,0.5085645630892371,0.04345542991046818
2007-10-01,0.6335003814786468,0.5152861442563069,0.6029532727685085,0.11331021460058119
2007-11-01,0.6390004097323945,0.47146348625739554,0.5353122393063009,0.13340951776280702
2008-02-01,0.6718017830529384,0.3431516518781992,0.4279727082956529,-0.008999122231514342
2008-04-01,0.6958119465542387,0.3144966288758021,0.4164106835834302,-0.02789261653018167
2008-05-01,0.6984846510470238,0.3589550560063039,0.4627004333149949,0.016143672493149554
2008-07-01,0.7125991813849547,0.21768942557095278,0.2508354090543458,-0.0494627825166863
2008-08-01,0.715912451417333,0.18976099586180176,0.24355431412693673,-0.04722662304525731
2008-10-01,0.7552299224682205,0.07708227030760567,0.17909306523885482,-0.13740470016017664
2008-12-01,0.8053486538246609,-0.3144266315298201,-0.1699907919905403,-0.38802255290714976
2009-04-01,0.8450195403456688,-0.32025073089599665,-0.22042610613822902,-0.33070743376716977
2009-05-01,0.8577645857368833,-0.24482126464087545,-0.16174912358146742,-0.2681397664196764
2009-06-01,0.8598629900907229,-0.1706292775883141,-0.09549428355824606,-0.22726919230748327
2009-07-01,0.8609453249679663,-0.19281307907273712,-0.1237882487945738,-0.22090789725019638
2009-09-01,0.8606802633653763,-0.10799466510645017,-0.01880980219549526,-0.1749266347967909
2009-10-01,0.8666220609567744,-0.07188070782807263,0.007050189584583762,-0.14185462017677644
2009-12-01,0.872122089210522,0.01781950482721232,0.13230220332512124,-0.09768020444152059
2010-02-01,0.8747285283026598,-0.004523238940108189,0.09507021898501869,-0.09940118860901434
2010-03-01,0.8740658742961841,0.025596323668988223,0.1234787241486992,-0.06118488725840031
2010-04-01,0.8808249451622353,0.09642781674028575,0.19159223481123755,-0.013023462649211183
2010-06-01,0.8971483221884187,-0.025492267262385314,0.07404823754551516,-0.08031357028277723
2010-07-01,0.8992909034760229,-0.07469625683940168,0.036108188199958396,-0.12547353877338732
2010-09-01,0.9172488270515129,-0.01461607390410632,0.10599576614638268,-0.09729568954075728
2010-10-01,0.9280942642908304,0.06025709436087339,0.17891474739740787,-0.024906093029108005
2010-11-01,0.9326665769355125,0.10355751343026433,0.21730124214162416,0.02515177400326304
2010-12-01,0.9396686209372718,0.12818221425918616,0.2343755008577039,0.04179790936737227
2011-02-01,0.9583996408536495,0.24343807540036486,0.3364670206514565,0.11711803206445022
2011-03-01,0.9708575361753913,0.2420075948542864,0.33879166054068655,0.11197374533385075
